GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,hispanic_latino_pct,white_alone_nh_pct,black_alone_nh_pct,asian_alone_or_combo_pct,white_alone_pct,black_alone_pct,two_or_more_races_pct,foreign_born_pct,majority_group,income_quintile,race_majority,poverty_high,novehicle_high,income_low,transit_dependent_vulnerable
12086009102,Census Tract 91.02; Miami-Dade County; Florida,45.1,0.1,78.9,2.8,2.7,6.4,26.9,48176.0,53977.0,17431.0,11.8,6.6,6.6,11.8,17.4,20.8,12.7,10.3,1.5,0.5,17.7,27.9,11.6,10.8,37.1,42.1,10.0,38.1,61.9,1582.0,18.7,51.3,1089,95.8,4.2,3380.0,40.6,13.6,13.8,81.7,4.4,13.0,2.5,51.4,16.2,30.0,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,True,False
12086009200,Census Tract 92; Miami-Dade County; Florida,60.7,3.1,69.7,8.2,0.0,9.6,31.3,72708.0,88387.0,27875.0,3.3,1.7,10.4,5.3,9.2,20.6,12.3,24.9,6.7,5.5,18.5,18.2,18.8,6.9,10.5,37.0,45.6,80.6,19.4,,0.0,32.9,984,98.9,1.1,3301.0,48.2,11.6,20.3,94.5,5.5,0.0,0.0,38.3,0.0,59.8,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086009305,Census Tract 93.05; Miami-Dade County; Florida,67.7,4.8,75.3,7.3,0.0,9.6,29.2,101513.0,123573.0,46498.0,4.2,5.8,2.4,2.0,8.8,12.7,13.6,20.8,17.7,12.0,5.9,15.7,7.9,5.8,28.5,47.7,18.0,77.4,22.6,1792.0,4.8,51.7,1943,97.5,2.5,4967.0,46.7,18.7,22.8,83.2,12.4,0.0,4.1,42.4,0.0,46.3,0.4,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086009312,Census Tract 93.12; Miami-Dade County; Florida,71.4,6.3,78.9,0.0,3.7,5.4,33.5,86163.0,102503.0,48254.0,2.8,0.5,2.5,6.8,10.0,19.9,25.1,18.8,5.9,7.7,5.1,8.2,6.1,5.8,45.2,38.3,10.8,17.1,82.9,1914.0,12.0,27.7,2877,93.3,6.7,5730.0,38.4,13.6,12.1,83.3,12.1,3.5,2.9,44.2,4.2,42.9,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086009314,Census Tract 93.14; Miami-Dade County; Florida,49.0,10.6,67.8,1.8,4.4,14.6,25.0,30455.0,38480.0,15922.0,11.2,14.2,15.4,11.7,17.6,13.7,11.1,5.0,0.0,0.0,29.4,68.5,10.9,19.9,43.9,25.3,10.9,27.9,72.1,1301.0,7.8,63.1,1446,100.0,0.0,3543.0,48.8,15.4,26.6,99.6,0.4,0.0,0.0,26.5,0.0,69.0,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086009315,Census Tract 93.15; Miami-Dade County; Florida,46.6,6.8,76.7,0.0,4.5,5.4,24.2,35964.0,45759.0,19183.0,4.5,19.3,15.2,7.7,12.4,20.5,13.5,6.9,0.0,0.0,21.0,49.9,10.0,18.5,44.4,28.7,8.4,38.2,61.8,1543.0,15.7,50.5,1301,92.9,7.1,3068.0,52.9,16.6,33.1,96.3,3.0,0.7,0.0,32.0,2.6,50.6,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086009316,Census Tract 93.16; Miami-Dade County; Florida,69.4,6.8,70.9,0.0,0.0,11.8,21.8,77139.0,94983.0,29752.0,3.7,0.0,2.9,14.9,8.5,14.3,18.0,21.4,9.6,6.8,8.8,27.8,17.0,3.7,27.2,45.2,23.9,78.1,21.9,956.0,3.6,24.3,798,96.1,3.9,2477.0,41.4,21.2,17.6,86.9,8.4,0.3,4.0,39.4,1.6,36.7,0.6,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086009317,Census Tract 93.17; Miami-Dade County; Florida,62.0,1.7,80.5,0.7,0.5,7.8,25.2,74583.0,89740.0,29832.0,0.8,4.5,8.4,9.9,5.6,21.4,14.5,17.6,15.2,2.2,13.5,31.5,21.4,5.8,35.3,37.7,21.1,63.3,36.7,2003.0,0.0,50.4,1473,98.9,1.1,4810.0,44.0,17.7,16.4,97.4,1.9,0.2,0.6,29.1,0.6,61.0,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086009318,Census Tract 93.18; Miami-Dade County; Florida,55.8,8.8,79.0,0.0,0.0,7.4,37.8,,81074.0,25834.0,4.3,9.8,16.1,6.6,14.4,0.0,10.3,15.0,18.8,4.7,11.3,25.5,20.3,9.0,20.5,50.8,19.7,86.3,13.7,1875.0,0.0,44.6,533,100.0,0.0,1738.0,41.4,17.1,15.1,89.9,9.0,0.0,0.0,34.2,0.0,55.1,0.4,Majority Hispanic,,Hispanic-Majority,False,False,False,False
12086009319,Census Tract 93.19; Miami-Dade County; Florida,68.6,2.9,80.6,0.0,0.5,14.8,37.1,93125.0,109170.0,37324.0,4.0,0.0,2.4,3.3,5.0,17.1,23.4,31.2,7.2,6.3,7.4,12.4,22.6,4.0,26.1,32.2,37.7,40.7,59.3,2038.0,7.9,42.5,1580,96.1,3.9,4560.0,40.3,21.9,10.0,91.9,4.7,1.3,1.2,29.0,1.3,56.7,0.8,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086009320,Census Tract 93.20; Miami-Dade County; Florida,63.5,4.0,81.8,0.8,0.0,8.2,26.7,46641.0,54916.0,18967.0,10.1,7.4,5.7,15.4,13.9,16.4,8.4,21.4,1.3,0.0,23.9,61.7,21.0,4.8,33.5,37.8,24.0,18.2,81.8,1509.0,9.3,55.6,1616,96.3,3.7,4661.0,38.5,21.0,11.2,99.3,0.2,0.0,0.7,18.8,0.0,66.3,0.5,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,False,True,False
12086009321,Census Tract 93.21; Miami-Dade County; Florida,67.4,0.7,66.8,3.3,0.0,17.4,23.9,81644.0,90419.0,32763.0,0.0,3.6,12.3,19.6,6.5,3.8,28.1,8.2,7.9,9.9,8.3,28.3,13.6,5.6,38.7,24.4,31.4,58.4,41.6,1744.0,3.2,82.0,947,90.9,9.1,2444.0,47.5,17.8,19.5,94.1,4.9,1.0,0.8,33.4,6.1,52.7,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086009322,Census Tract 93.22; Miami-Dade County; Florida,58.9,0.0,71.8,1.4,2.3,15.8,32.1,39283.0,43219.0,18354.0,1.1,3.9,29.2,12.9,25.0,17.3,7.6,1.3,1.7,0.0,22.4,38.1,12.6,8.6,45.9,37.2,8.3,51.2,48.8,1660.0,8.7,69.4,1730,98.4,1.6,4249.0,47.3,21.7,29.5,99.1,0.3,0.7,0.0,27.4,0.7,56.8,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,False,True,False
12086009323,Census Tract 93.23; Miami-Dade County; Florida,62.6,4.4,73.3,0.6,1.2,13.1,26.8,68947.0,91218.0,28991.0,4.0,3.8,5.7,7.3,10.7,21.0,13.6,15.9,10.8,7.1,10.3,30.9,22.4,2.1,33.2,32.2,32.5,74.6,25.4,1666.0,9.7,51.0,822,100.0,0.0,2678.0,51.4,11.1,19.6,93.1,5.9,0.4,0.0,26.8,0.4,64.3,0.2,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086009324,Census Tract 93.24; Miami-Dade County; Florida,58.6,1.7,77.5,0.0,0.0,5.6,25.3,45893.0,57708.0,24390.0,6.3,13.2,8.3,13.8,12.5,21.0,12.1,8.9,1.0,2.9,15.0,49.1,10.0,20.4,31.9,40.5,7.3,28.2,71.8,1436.0,13.7,42.3,1530,100.0,0.0,3935.0,42.7,18.4,16.6,94.7,1.7,1.2,0.0,31.0,1.2,53.3,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,True,True,False
12086009325,Census Tract 93.25; Miami-Dade County; Florida,67.0,9.0,85.8,3.0,0.0,7.3,25.8,66650.0,81913.0,27027.0,0.0,0.6,2.3,5.3,18.2,28.7,6.1,35.3,0.6,2.9,8.1,8.4,23.2,0.6,37.9,40.5,21.0,60.3,39.7,1438.0,0.0,75.5,876,95.1,4.9,2529.0,35.8,21.0,12.0,98.1,1.9,0.0,0.0,46.2,0.2,42.1,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086009326,Census Tract 93.26; Miami-Dade County; Florida,51.6,0.6,77.4,5.0,0.0,6.2,28.4,37026.0,62914.0,25414.0,3.2,18.0,18.3,8.6,8.0,13.7,7.8,11.9,5.0,5.5,17.2,54.8,14.6,24.9,34.7,28.2,12.1,52.5,47.5,1394.0,2.2,45.9,1298,94.5,5.5,3042.0,51.2,13.1,31.0,91.3,8.7,0.0,0.0,28.9,0.0,58.3,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,True,True,False
12086009327,Census Tract 93.27; Miami-Dade County; Florida,58.1,4.4,76.9,0.1,0.0,9.9,26.5,81250.0,111079.0,29158.0,5.8,6.1,11.3,5.9,7.8,9.6,13.9,13.6,12.9,13.2,13.7,38.0,10.3,2.8,14.5,35.3,47.4,80.5,19.5,2612.0,4.8,67.9,875,96.9,3.1,3487.0,47.6,16.4,18.7,93.9,6.0,0.1,0.0,30.0,0.1,65.8,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086009401,Census Tract 94.01; Miami-Dade County; Florida,42.9,22.2,71.0,1.7,3.4,13.4,25.8,59917.0,86326.0,28046.0,4.5,7.8,6.6,15.5,10.4,12.3,10.4,26.0,0.5,6.0,19.7,32.1,17.4,5.4,24.1,52.7,17.8,76.5,23.5,1677.0,19.6,80.4,651,100.0,0.0,2289.0,37.2,15.9,18.5,32.7,3.1,62.3,0.0,12.9,64.3,18.3,0.0,Majority Black,Q2,Black-Majority,False,False,False,False
12086009402,Census Tract 94.02; Miami-Dade County; Florida,50.6,6.1,83.2,0.1,0.0,7.5,32.0,68550.0,76229.0,22564.0,0.0,1.2,10.2,8.2,6.2,32.3,11.9,28.3,1.1,0.7,7.4,32.6,24.8,11.9,20.8,35.3,32.0,77.8,22.2,2218.0,9.3,62.0,1033,98.5,1.5,3654.0,44.9,18.4,22.7,62.8,2.4,34.3,0.0,19.6,34.4,42.9,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086009503,Census Tract 95.03; Miami-Dade County; Florida,63.3,4.7,80.3,0.8,0.0,12.5,23.8,76653.0,91223.0,30211.0,2.4,1.6,5.5,2.5,3.8,33.0,17.4,27.0,2.3,4.5,3.5,28.1,11.3,6.7,26.6,46.3,20.4,75.2,24.8,2058.0,0.0,48.3,1641,96.8,3.2,5161.0,36.2,26.4,15.1,26.4,1.0,72.5,0.1,12.5,73.3,13.2,0.0,Majority Black,Q3,Black-Majority,False,False,False,False
12086009504,Census Tract 95.04; Miami-Dade County; Florida,54.6,9.2,67.6,11.2,0.0,10.3,27.2,74194.0,92618.0,26571.0,1.8,3.0,3.7,4.8,10.8,28.6,14.2,18.3,2.7,12.1,8.6,17.8,20.9,4.8,20.4,34.9,39.9,91.0,9.0,2317.0,13.1,55.6,1332,97.5,2.5,4887.0,36.8,24.8,16.8,21.2,1.4,75.8,0.0,3.6,80.1,15.5,0.0,Majority Black,Q3,Black-Majority,False,False,False,False
12086009505,Census Tract 95.05; Miami-Dade County; Florida,73.7,6.8,61.6,5.9,0.0,20.3,24.7,44950.0,53716.0,18389.0,0.0,12.9,13.7,5.2,19.5,29.4,4.4,12.9,0.0,2.0,29.2,23.7,9.3,12.5,47.1,37.8,2.6,15.5,84.5,1763.0,9.0,78.6,566,87.8,12.2,1476.0,27.5,41.1,6.2,7.7,0.0,86.2,3.4,0.0,86.2,8.4,0.5,Majority Black,Q1 (Lowest),Black-Majority,True,True,True,True
12086009506,Census Tract 95.06; Miami-Dade County; Florida,55.9,7.4,74.0,3.8,1.7,8.7,29.5,47350.0,64188.0,22985.0,1.5,3.7,17.3,12.5,18.0,17.4,17.0,5.2,3.0,4.4,20.0,34.9,19.3,10.7,41.4,29.1,18.8,56.4,43.6,1397.0,0.0,57.8,1567,91.6,8.4,4181.0,37.2,24.8,11.2,24.9,1.4,68.9,0.6,14.2,69.5,11.8,0.0,Majority Black,Q1 (Lowest),Black-Majority,True,False,True,False
12086009601,Census Tract 96.01; Miami-Dade County; Florida,61.6,6.3,87.7,3.7,0.7,0.0,29.2,73636.0,76266.0,34616.0,2.4,11.1,4.6,4.9,6.7,24.3,27.9,5.7,9.9,2.6,14.2,20.9,17.9,7.8,46.2,30.8,15.2,40.4,59.6,1231.0,17.6,28.1,1534,90.7,9.3,3263.0,40.6,13.9,19.9,20.7,3.5,73.6,1.0,9.9,74.1,12.0,0.0,Majority Black,Q3,Black-Majority,False,False,False,False
12086009602,Census Tract 96.02; Miami-Dade County; Florida,57.5,3.4,78.2,10.4,0.0,8.3,32.3,38817.0,48401.0,19199.0,5.3,9.6,15.5,12.9,9.7,31.0,4.6,11.4,0.0,0.0,12.0,31.1,13.0,7.8,53.4,34.9,3.9,24.9,75.1,1400.0,17.0,42.9,1617,77.4,22.6,3434.0,33.2,28.2,13.1,13.3,1.0,85.7,0.0,1.3,86.3,10.4,0.0,Majority Black,Q1 (Lowest),Black-Majority,False,False,True,False
12086009703,Census Tract 97.03; Miami-Dade County; Florida,68.1,1.9,73.6,1.1,0.8,11.2,23.9,123920.0,215448.0,67609.0,4.4,0.0,0.6,0.9,6.0,10.1,8.9,27.0,9.0,33.1,2.0,2.8,4.8,0.6,26.5,52.2,20.7,86.1,13.9,2370.0,37.5,50.0,1135,85.8,14.2,3115.0,39.8,33.5,17.2,41.9,52.5,0.1,3.3,72.8,2.2,20.0,0.0,Majority White,Q5 (Highest),White-Majority,False,False,False,False
12086009704,Census Tract 97.04; Miami-Dade County; Florida,59.0,3.9,76.0,0.9,1.6,11.3,30.4,95283.0,139152.0,48156.0,5.8,2.1,5.8,8.0,8.5,15.3,8.1,14.2,10.8,21.4,12.2,12.1,9.1,1.8,39.1,33.2,25.9,61.1,38.9,1900.0,0.0,63.7,2016,82.6,17.4,5035.0,37.9,28.0,12.5,42.9,40.4,6.9,4.0,52.7,7.1,30.5,0.0,Mixed,Q4,Mixed,False,False,False,False
12086009705,Census Tract 97.05; Miami-Dade County; Florida,63.5,5.0,75.2,13.4,1.9,4.2,32.9,42390.0,59664.0,28180.0,4.7,9.7,10.7,16.0,12.4,20.2,11.9,7.2,4.2,3.0,14.8,12.9,16.7,4.7,52.9,24.9,17.6,61.7,38.3,1563.0,4.0,56.2,2654,78.1,21.9,4547.0,49.8,11.2,28.4,70.4,12.4,13.2,0.9,30.7,13.2,40.8,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,False,True,False
12086009706,Census Tract 97.06; Miami-Dade County; Florida,62.8,9.8,80.5,2.9,2.0,7.7,29.1,53050.0,84810.0,42204.0,5.5,7.1,8.3,9.3,18.5,14.6,11.4,14.0,5.1,6.3,16.2,16.8,17.6,9.5,49.6,32.0,8.8,59.5,40.5,1655.0,4.8,64.1,1973,92.4,7.6,3814.0,41.8,15.4,20.3,58.8,26.1,11.5,1.3,52.8,11.5,31.0,0.5,Mixed,Q2,Mixed,False,False,False,False
12086009803,Census Tract 98.03; Miami-Dade County; Florida,74.6,3.5,78.0,0.9,0.1,9.7,35.2,73235.0,87408.0,34262.0,2.1,1.2,10.8,4.0,15.0,20.4,21.8,8.9,13.0,2.9,5.1,12.2,16.2,2.1,45.6,37.1,15.2,47.4,52.6,2245.0,12.6,66.3,2879,96.4,3.6,7820.0,35.2,20.5,9.2,31.0,10.7,54.2,3.5,23.6,55.3,10.3,0.0,Majority Black,Q3,Black-Majority,False,False,False,False
12086009804,Census Tract 98.04; Miami-Dade County; Florida,56.4,5.1,76.1,0.0,0.0,10.7,31.3,72007.0,89848.0,29655.0,3.2,7.9,5.5,9.3,12.7,12.2,10.4,17.4,15.6,5.8,8.8,10.2,13.3,1.7,28.3,44.7,25.2,94.7,5.3,2750.0,30.6,25.0,939,99.6,0.4,2950.0,38.8,23.2,17.3,25.0,18.1,47.3,4.2,28.8,47.3,18.2,0.7,Mixed,Q3,Mixed,False,False,False,False
12086009806,Census Tract 98.06; Miami-Dade County; Florida,52.8,5.5,62.7,5.5,2.8,15.9,37.8,46375.0,57329.0,30592.0,2.8,18.9,5.5,9.9,14.2,17.2,13.3,13.8,3.3,1.0,23.4,18.8,12.3,4.8,70.6,22.7,1.9,57.0,43.0,1390.0,1.3,77.7,1752,94.2,5.8,3318.0,49.3,12.9,23.2,31.8,23.1,36.3,4.1,30.3,37.9,20.2,2.1,Mixed,Q1 (Lowest),Mixed,True,False,True,False
12086009809,Census Tract 98.09; Miami-Dade County; Florida,66.6,7.8,89.4,1.5,0.0,4.2,37.8,78147.0,87272.0,28924.0,6.5,0.4,6.3,17.1,2.6,16.5,18.2,18.8,5.7,7.8,8.2,5.7,20.9,3.1,41.2,37.1,18.6,78.0,22.0,1918.0,11.5,51.0,1549,86.7,13.3,4202.0,39.3,22.3,14.3,16.7,4.1,68.8,0.0,5.6,68.8,23.1,0.0,Majority Black,Q4,Black-Majority,False,False,False,False
12086009810,Census Tract 98.10; Miami-Dade County; Florida,72.1,8.1,77.9,2.2,3.2,8.6,29.2,64632.0,81468.0,34210.0,5.7,3.4,2.8,1.2,25.6,15.2,16.3,22.2,2.3,5.3,7.6,9.4,19.3,3.8,43.7,46.1,6.5,47.2,52.8,2081.0,24.1,53.1,1664,93.0,7.0,3917.0,39.9,19.3,14.5,51.3,14.3,34.2,0.2,31.7,34.2,33.3,0.0,Mixed,Q3,Mixed,False,False,False,False
12086009811,Census Tract 98.11; Miami-Dade County; Florida,49.2,1.9,70.2,0.0,4.1,2.7,33.0,36565.0,74445.0,39768.0,4.6,17.8,8.9,11.2,22.4,14.3,5.5,6.3,0.0,9.0,19.5,29.4,3.3,15.8,46.4,33.1,4.7,66.9,33.1,1309.0,0.3,60.8,1234,78.6,21.4,1856.0,56.1,9.4,38.6,37.3,3.1,58.7,2.5,18.5,58.7,18.5,0.0,Majority Black,Q1 (Lowest),Black-Majority,False,True,True,False
12086009812,Census Tract 98.12; Miami-Dade County; Florida,70.8,7.0,71.2,5.7,0.0,12.0,31.7,72059.0,89548.0,33428.0,13.3,0.5,1.5,3.8,5.0,28.7,20.8,13.4,4.2,8.9,5.7,10.9,12.4,5.3,50.7,29.1,14.8,48.7,51.3,1919.0,3.1,67.3,2217,94.5,5.5,5741.0,35.0,27.4,8.4,31.6,36.6,23.5,1.5,45.1,23.5,27.6,0.0,Mixed,Q3,Mixed,False,False,False,False
12086009903,Census Tract 99.03; Miami-Dade County; Florida,46.7,15.5,74.1,3.1,0.0,13.7,32.9,76189.0,86108.0,28992.0,1.2,5.9,9.0,5.2,8.5,18.9,20.7,23.4,4.9,2.4,7.5,24.0,20.8,5.3,30.5,32.4,31.8,81.1,18.9,1688.0,0.0,53.7,1558,91.7,8.3,5093.0,43.1,19.6,24.0,13.1,0.7,86.2,0.0,3.0,87.9,7.1,0.0,Majority Black,Q3,Black-Majority,False,False,False,False
12086009904,Census Tract 99.04; Miami-Dade County; Florida,56.3,16.0,80.3,3.6,0.0,11.8,33.1,48869.0,54369.0,19135.0,10.0,5.5,15.4,4.0,16.4,32.6,8.2,5.5,0.0,2.3,31.0,41.6,15.0,12.4,60.5,18.4,8.7,37.0,63.0,1411.0,19.7,45.5,1477,94.0,6.0,4056.0,28.6,37.0,8.6,14.6,4.4,74.8,3.4,5.5,74.8,17.6,0.0,Majority Black,Q2,Black-Majority,True,False,True,False
12086009905,Census Tract 99.05; Miami-Dade County; Florida,58.3,9.4,88.5,0.5,0.0,6.1,32.8,74525.0,84207.0,23218.0,3.0,1.4,8.3,6.2,12.4,19.3,19.9,17.6,7.8,4.1,9.3,17.2,22.9,5.7,23.6,41.3,29.4,88.3,11.7,2475.0,22.4,28.2,1566,94.6,5.4,5560.0,34.0,29.4,13.1,18.8,5.5,71.5,0.0,9.4,75.2,7.7,1.2,Majority Black,Q3,Black-Majority,False,False,False,False
12086009906,Census Tract 99.06; Miami-Dade County; Florida,60.9,9.5,66.6,7.2,0.1,4.3,32.5,71242.0,71167.0,22954.0,5.6,3.7,10.6,6.3,15.7,15.7,16.7,18.6,6.7,0.7,12.3,23.1,10.6,4.6,33.0,43.8,18.6,86.7,13.3,2289.0,12.2,43.0,1607,95.3,4.7,5181.0,41.0,22.9,18.9,14.0,2.3,79.5,1.7,4.6,80.5,7.4,0.5,Majority Black,Q3,Black-Majority,False,False,False,False
12086009907,Census Tract 99.07; Miami-Dade County; Florida,68.2,8.5,78.9,1.4,3.0,9.0,32.1,114464.0,142314.0,35307.0,4.7,0.0,4.1,4.1,4.3,6.5,20.4,9.2,19.8,26.8,7.7,31.2,11.7,4.6,27.0,29.8,38.6,84.2,15.8,1852.0,14.5,61.3,1225,89.5,10.5,4490.0,32.3,31.4,13.0,4.3,14.7,77.8,0.9,15.6,77.8,4.2,0.7,Majority Black,Q5 (Highest),Black-Majority,False,False,False,False
12086009908,Census Tract 99.08; Miami-Dade County; Florida,65.1,11.8,74.8,6.6,1.6,2.6,32.8,40815.0,53350.0,22482.0,7.5,4.4,7.6,20.3,17.9,17.3,15.9,5.3,1.7,2.0,13.0,27.5,22.0,7.7,64.4,20.0,7.9,13.5,86.5,1553.0,9.2,65.5,1821,97.7,2.3,4300.0,35.4,25.9,12.1,21.6,2.0,74.1,1.6,14.5,74.7,8.4,0.0,Majority Black,Q1 (Lowest),Black-Majority,False,False,True,False
12086009909,Census Tract 99.09; Miami-Dade County; Florida,76.4,7.6,68.5,1.9,0.6,23.5,35.4,60897.0,82472.0,27994.0,0.0,2.5,7.9,1.1,18.0,42.8,9.0,12.9,3.9,2.0,13.2,45.0,18.3,3.1,57.2,34.2,5.4,33.4,66.6,1814.0,39.2,41.4,937,98.5,1.5,2802.0,25.9,43.5,6.1,2.5,0.0,96.4,1.2,0.0,96.7,1.4,0.0,Majority Black,Q2,Black-Majority,False,False,False,False
12086010010,Census Tract 100.10; Miami-Dade County; Florida,61.6,6.5,75.7,2.6,0.0,10.3,31.7,66136.0,75717.0,26740.0,5.3,2.3,7.0,4.8,26.4,8.4,18.3,16.8,7.4,3.2,12.8,31.3,22.7,8.6,27.4,26.9,37.2,57.9,42.1,1782.0,11.8,59.0,1280,96.7,3.3,3674.0,40.0,17.1,11.5,69.5,3.7,24.4,2.2,34.4,26.4,30.6,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086010012,Census Tract 100.12; Miami-Dade County; Florida,66.0,3.0,80.5,0.8,0.0,6.7,33.0,84943.0,87919.0,25987.0,0.5,0.0,6.2,6.5,11.3,22.3,17.2,25.2,7.2,3.6,5.0,27.6,17.9,1.8,17.4,39.3,41.5,78.3,21.7,2572.0,25.1,55.8,1881,95.9,4.1,6393.0,43.8,17.6,15.2,42.0,0.5,56.1,1.2,5.3,62.1,23.4,0.1,Majority Black,Q4,Black-Majority,False,False,False,False
12086010013,Census Tract 100.13; Miami-Dade County; Florida,59.0,2.5,83.8,2.6,2.9,2.3,33.6,64455.0,83761.0,24896.0,1.5,6.1,7.8,5.0,18.1,20.7,16.3,10.5,6.0,7.9,8.5,26.2,20.4,3.7,32.5,34.7,29.1,84.5,15.5,1664.0,0.0,75.3,1125,100.0,0.0,4029.0,40.3,28.1,16.0,76.6,8.9,12.0,3.4,30.7,12.8,51.8,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086010015,Census Tract 100.15; Miami-Dade County; Florida,55.8,3.4,82.7,0.4,0.0,5.3,28.4,53690.0,63057.0,21616.0,4.0,3.4,22.3,3.7,10.0,29.5,12.3,8.0,2.4,4.4,20.5,43.5,30.5,3.1,33.1,31.8,32.0,48.2,51.8,1068.0,0.0,45.1,1138,90.9,9.1,3178.0,40.4,21.1,12.6,93.5,1.8,3.7,0.3,19.6,4.0,61.8,0.0,Majority Hispanic,Q2,Hispanic-Majority,True,False,False,False
12086010016,Census Tract 100.16; Miami-Dade County; Florida,53.1,0.5,79.0,1.9,0.1,9.0,32.7,72471.0,96517.0,30083.0,5.7,2.9,5.1,6.6,14.0,18.0,15.4,19.4,10.8,2.1,10.8,28.9,12.7,0.6,28.5,32.8,38.0,93.5,6.5,2563.0,0.0,38.8,1327,98.0,2.0,4349.0,49.4,17.6,24.3,75.1,3.1,14.0,7.8,31.0,15.2,36.1,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086010017,Census Tract 100.17; Miami-Dade County; Florida,53.9,0.7,82.8,0.0,0.0,13.6,29.7,70118.0,76336.0,23600.0,4.6,2.9,4.4,7.5,11.0,25.7,20.0,16.8,4.6,2.4,7.8,39.9,18.0,2.9,9.6,32.8,54.8,86.1,13.9,2371.0,0.0,76.8,1048,96.9,3.1,3381.0,48.2,18.5,22.2,78.9,2.0,19.1,0.0,24.5,19.1,51.7,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086010018,Census Tract 100.18; Miami-Dade County; Florida,49.1,1.5,85.1,0.8,3.3,10.8,32.0,60345.0,82102.0,29153.0,10.4,4.4,11.5,6.8,2.9,21.0,15.5,12.6,6.5,8.5,14.8,25.4,18.0,6.3,35.6,29.1,29.0,76.1,23.9,1414.0,0.0,34.6,990,90.5,9.5,2548.0,47.4,7.3,30.1,77.7,2.6,19.1,0.5,50.0,19.1,24.6,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086010019,Census Tract 100.19; Miami-Dade County; Florida,49.9,10.2,77.3,0.2,0.0,14.4,28.3,58947.0,96886.0,34287.0,6.3,4.1,3.6,2.2,26.2,15.9,12.3,9.4,5.6,14.3,9.1,36.9,22.6,14.9,28.3,32.7,24.2,82.0,18.0,2152.0,0.0,24.1,1160,97.9,2.1,3280.0,51.1,16.5,26.8,66.5,0.3,32.3,0.8,19.6,33.4,39.8,0.1,Majority Hispanic,Q2,Hispanic-Majority,False,True,False,False
12086010020,Census Tract 100.20; Miami-Dade County; Florida,61.2,4.0,85.0,0.1,0.0,4.2,26.9,55843.0,68395.0,22124.0,7.8,1.8,7.2,14.3,13.1,21.7,14.5,5.7,12.5,1.4,13.0,37.6,15.3,7.1,27.5,24.8,40.6,91.4,8.6,,0.0,0.0,1123,97.2,2.8,3484.0,42.2,19.3,16.9,73.3,1.4,25.3,0.0,35.8,27.7,27.7,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086010021,Census Tract 100.21; Miami-Dade County; Florida,61.0,1.4,79.3,3.9,0.0,5.4,29.5,58950.0,71429.0,20855.0,2.0,4.7,5.3,7.7,13.8,23.5,20.1,18.7,0.0,4.2,7.2,38.6,22.9,8.4,17.6,60.2,13.9,44.3,55.7,1862.0,1.8,64.0,1130,97.1,2.9,3905.0,34.6,23.7,13.1,58.0,0.7,40.5,0.7,17.2,40.5,30.7,0.4,Mixed,Q2,Mixed,False,False,False,False
