tract_fips,NAME,pop_16plus,in_labor_force,employed,unemployed,workers_16plus,commute_drove_alone,commute_carpooled,commute_public_transit,commute_walked,commute_other,commute_work_from_home,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,poverty_rate_pct,with_health_insurance,without_health_insurance,industry_agriculture,industry_construction,industry_manufacturing,industry_wholesale,industry_retail,industry_transport_warehouse,occupation_management,occupation_service,n_stops,n_trips_total,n_routes_served,avg_trips_per_stop,wheelchair_accessible_stops,has_rail_access,has_bus,routes_serving,transit_jobs_15min,transit_workers_15min,auto_jobs_15min,transit_auto_ratio_15min,transit_jobs_30min,transit_workers_30min,auto_jobs_30min,transit_auto_ratio_30min,transit_jobs_45min,transit_workers_45min,auto_jobs_45min,transit_auto_ratio_45min,transit_jobs_60min,transit_workers_60min,auto_jobs_60min,transit_auto_ratio_60min,bike_lts2_jobs_30min,bike_lts3_jobs_30min,n_census_blocks,rt_active_vehicles,rt_active_trips,pct_public_transit,pct_drove_alone,pct_walked,unemployment_rate,transit_desert
12086003703,Census Tract 37.03; Miami-Dade County; Florida,2819,2517,2408,109,2394,824,175,160,268,93,874,24.1,135074,187091,108978,-888888888,-888888888,-888888888,0,47,167,72,220,126,1638,242,6,3826,4.0,637.6666666666666,0,1,1,"100, 101, 203, 3, MIABIS, MMI, MMO",102992.42857142857,8351.214285714286,538208.5,0.1914,212212.14285714287,52445.07142857143,1463452.2142857143,0.145,371696.35714285716,166461.92857142858,2044552.857142857,0.1818,565391.2142857143,346851.78571428574,2280838.3571428573,0.2479,103726.78571428571,248151.64285714287,14.0,2,0,6.68,34.42,11.19,4.33,0
12086003704,Census Tract 37.04; Miami-Dade County; Florida,1188,968,968,0,952,415,53,59,184,116,125,20.4,61311,67191,48400,-888888888,-888888888,-888888888,0,44,0,16,99,70,325,175,14,9512,6.0,679.4285714285714,0,1,1,"101, 11, 203, 3, 7, 77, 836, 837, 9, 95, MIABIS, MIACOR, MMI, MMO",110444.11764705883,9433.64705882353,545751.6470588235,0.2024,224505.35294117648,63285.58823529412,1474707.3529411764,0.1522,403758.70588235295,192903.23529411765,2048895.0588235294,0.1971,597470.4705882353,376091.4705882353,2285590.411764706,0.2614,95030.76470588235,251217.58823529413,17.0,1,0,6.2,43.59,19.33,0.0,0
12086003705,Census Tract 37.05; Miami-Dade County; Florida,1680,1513,1481,32,1444,696,142,29,264,21,292,19.5,108906,161061,91542,-888888888,-888888888,-888888888,19,76,24,77,147,35,1051,211,2,756,5.0,378.0,0,0,1,"2, 401, 836, 837, 9, 95",104550.41666666667,10531.5,572236.5,0.1827,232051.33333333334,71675.08333333333,1505557.3333333333,0.1541,416840.9166666667,207344.25,2061691.9166666667,0.2022,615350.3333333334,393216.8333333333,2306420.3333333335,0.2668,91588.58333333333,261824.41666666666,12.0,1,8,2.01,48.2,18.28,2.12,0
12086003706,Census Tract 37.06; Miami-Dade County; Florida,1956,858,835,23,835,279,9,141,59,118,229,25.6,66545,75161,26640,-888888888,-888888888,-888888888,0,38,33,33,46,67,486,54,9,5346,8.0,594.0,0,1,1,"100, 101, 11, 2, 203, 207, 208, 211, 3, 401, 7, 77, 836, 837, 9, 95, MMI, MMO",103930.11538461539,10658.26923076923,535915.2307692308,0.1939,249076.1923076923,79956.42307692308,1470880.6923076923,0.1693,443591.8846153846,228926.11538461538,2048716.8461538462,0.2165,644471.6923076923,420625.96153846156,2285686.8846153845,0.282,72978.42307692308,253385.42307692306,26.0,4,0,16.89,33.41,7.07,2.68,0
12086003707,Census Tract 37.07; Miami-Dade County; Florida,1569,1341,1289,52,1289,666,0,121,66,51,385,23.6,115521,125760,90034,-888888888,-888888888,-888888888,0,32,32,36,134,61,924,54,13,7867,5.0,605.1538461538462,0,1,1,"100, 101, 203, 3, 7, 9, MIABIS, MIACOR, MMI, MMO",116537.5,7804.5,498209.78571428574,0.2339,229406.0,64207.42857142857,1432916.642857143,0.1601,420525.78571428574,202131.7857142857,2028199.142857143,0.2073,608178.3571428572,386107.4285714286,2264316.6428571427,0.2686,68150.64285714286,249399.42857142858,14.0,1,1,9.39,51.67,5.12,3.88,0
12086003708,Census Tract 37.08; Miami-Dade County; Florida,1024,741,730,11,730,333,0,15,94,51,237,21.8,87768,174850,100017,-888888888,-888888888,-888888888,0,0,23,0,82,29,484,14,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.05,45.62,12.88,1.48,0
12086003709,Census Tract 37.09; Miami-Dade County; Florida,1321,1164,1164,0,1164,641,134,205,79,24,81,26.2,67130,91131,55010,-888888888,-888888888,-888888888,0,65,0,10,114,78,602,79,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,17.61,55.07,6.79,0.0,0
12086003710,Census Tract 37.10; Miami-Dade County; Florida,6699,5389,4931,417,4966,2556,284,319,293,229,1285,18.4,105679,143495,68217,-888888888,-888888888,-888888888,28,226,235,69,343,334,2920,862,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,6.42,51.47,5.9,7.74,0
12086003801,Census Tract 38.01; Miami-Dade County; Florida,4164,2985,2818,138,2835,1689,122,58,83,203,680,30.4,84357,140136,53785,-888888888,-888888888,-888888888,0,195,156,152,151,263,1547,496,12,1271,3.0,105.91666666666667,0,0,1,"125, BALHVL, BAYHAR",1827.3333333333333,1571.8222222222223,82872.77777777778,0.022,10052.644444444444,9892.933333333332,923578.1111111111,0.0109,37634.2,44406.86666666667,1901831.088888889,0.0198,123727.73333333334,114467.4,2224596.6666666665,0.0556,4638.711111111111,10591.0,45.0,0,0,2.05,59.58,2.93,4.62,0
12086003803,Census Tract 38.03; Miami-Dade County; Florida,2519,1352,1234,118,1234,708,182,12,54,23,255,34.3,91061,266606,116504,-888888888,-888888888,-888888888,0,115,20,26,67,0,716,170,19,2739,3.0,144.1578947368421,0,0,1,"100, 125, BALHVL, BAYHAR",3909.2,1679.6,94046.6,0.0416,15461.68,18601.24,898164.32,0.0172,58724.4,51584.2,1915125.2,0.0307,160405.28,133331.76,2233803.48,0.0718,9414.96,10591.0,25.0,1,1,0.97,57.37,4.38,8.73,0
12086003804,Census Tract 38.04; Miami-Dade County; Florida,3895,2451,2376,75,2376,1549,130,155,56,67,419,31.9,88938,147151,54623,-888888888,-888888888,-888888888,0,143,76,29,220,107,1294,387,13,2276,4.0,175.07692307692307,0,0,1,"100, 125, BALHVL, SURSID",3179.722222222222,3454.4166666666665,80025.52777777778,0.0397,15440.277777777777,20597.125,915022.5277777778,0.0169,64656.944444444445,52213.583333333336,1880785.4027777778,0.0344,179243.94444444444,133221.56944444444,2208033.013888889,0.0812,9401.430555555555,10591.0,72.0,2,5,6.52,65.19,2.36,3.06,0
12086003906,Census Tract 39.06; Miami-Dade County; Florida,1841,1192,1168,24,1152,789,36,0,9,128,190,25.1,191786,363210,134194,-888888888,-888888888,-888888888,0,7,33,113,76,49,739,128,0,0,,,0,0,0,,672.2372881355932,783.3389830508474,245054.88135593222,0.0027,10225.610169491525,8307.949152542373,1170694.7457627119,0.0087,52028.67796610169,30118.98305084746,1926434.7118644067,0.027,157893.54237288135,80330.57627118644,2214009.8474576273,0.0713,6950.067796610169,9514.93220338983,59.0,0,0,0.0,68.49,0.78,2.01,0
12086003909,Census Tract 39.09; Miami-Dade County; Florida,1202,735,718,17,701,418,15,55,17,15,181,27.0,43431,77392,43822,-888888888,-888888888,-888888888,19,66,4,5,20,106,291,114,9,2931,2.0,325.6666666666667,0,0,1,"100, SURSID",3550.5652173913045,6732.95652173913,93115.52173913043,0.0381,22952.956521739132,26031.217391304348,955405.0,0.024,90707.39130434782,64973.47826086957,1874141.4782608696,0.0484,239011.21739130435,158863.13043478262,2203071.1304347827,0.1085,9358.304347826086,10591.0,23.0,0,0,7.85,59.63,2.43,2.31,0
12086003911,Census Tract 39.11; Miami-Dade County; Florida,3961,3091,2843,248,2816,1563,129,597,130,185,212,34.3,48205,67001,32794,-888888888,-888888888,-888888888,0,190,149,0,520,231,750,1056,4,1017,2.0,254.25,0,0,1,"100, SURSID",2348.451612903226,6570.870967741936,85156.41935483871,0.0276,22263.967741935485,24775.8064516129,943455.0645161291,0.0236,87914.64516129032,62356.83870967742,1860210.2580645161,0.0473,238557.1935483871,152794.12903225806,2194638.64516129,0.1087,9358.483870967742,10591.0,31.0,1,0,21.2,55.5,4.62,8.02,0
12086003912,Census Tract 39.12; Miami-Dade County; Florida,3726,2743,2593,150,2558,1181,284,525,109,158,301,29.8,58318,90157,36355,-888888888,-888888888,-888888888,0,97,51,30,241,173,796,931,0,0,,,0,0,0,,362.37931034482756,2450.551724137931,49629.58620689655,0.0073,8260.344827586207,13895.551724137931,798304.724137931,0.0103,42188.96551724138,36052.48275862069,1789377.0689655172,0.0236,136858.27586206896,95294.72413793103,2166821.793103448,0.0632,9501.310344827587,10591.0,29.0,0,0,20.52,46.17,4.26,5.47,0
12086003913,Census Tract 39.13; Miami-Dade County; Florida,3344,2090,1981,109,1913,1229,88,184,77,95,240,29.7,45369,79932,40635,-888888888,-888888888,-888888888,0,54,38,42,149,70,729,748,4,1274,3.0,318.5,0,0,1,"100, 279, 79",3060.3030303030305,7596.212121212121,88621.0303030303,0.0345,24686.18181818182,25675.848484848484,990995.0303030303,0.0249,95866.36363636363,68188.12121212122,1878016.4848484849,0.051,258125.63636363635,162319.63636363635,2199029.393939394,0.1174,9526.181818181818,10591.0,33.0,1,0,9.62,64.24,4.03,5.22,0
12086003914,Census Tract 39.14; Miami-Dade County; Florida,3215,2067,2002,65,1939,867,157,204,51,200,460,30.7,53003,120301,73242,-888888888,-888888888,-888888888,0,69,17,35,108,75,920,570,4,1785,2.0,446.25,0,0,1,"100, 279, 79",3595.1875,6929.9375,122284.25,0.0294,28395.0625,25809.1875,1061690.875,0.0267,101457.125,70336.25,1890853.625,0.0537,271569.5,164878.5,2201975.75,0.1233,9680.75,10780.375,16.0,3,0,10.52,44.71,2.63,3.14,0
12086003915,Census Tract 39.15; Miami-Dade County; Florida,4472,3352,3146,206,2888,1493,275,94,115,533,378,34.0,63542,104241,46692,-888888888,-888888888,-888888888,0,367,136,10,315,311,1293,602,10,2027,2.0,202.7,0,0,1,"279, 79",2120.3658536585367,5128.780487804878,81398.14634146342,0.026,16086.80487804878,22125.51219512195,1046276.6585365854,0.0154,94180.29268292683,67417.0243902439,1924908.7073170731,0.0489,256132.51219512196,166618.0975609756,2220106.8780487804,0.1154,4168.585365853659,10615.634146341463,41.0,0,0,3.25,51.7,3.98,6.15,0
12086003916,Census Tract 39.16; Miami-Dade County; Florida,3601,2499,2444,55,2435,1120,435,303,0,70,507,36.5,68154,90759,40595,-888888888,-888888888,-888888888,0,218,72,61,207,132,1030,600,3,627,2.0,209.0,0,0,1,"279, 79",1286.3461538461538,2965.5384615384614,81532.96153846153,0.0158,9591.5,17209.846153846152,1075707.0,0.0089,71178.46153846153,55939.46153846154,1928787.6153846155,0.0369,222194.96153846153,148261.6923076923,2224293.1923076925,0.0999,2143.230769230769,10651.346153846154,26.0,0,0,12.44,46.0,0.0,2.2,0
12086003917,Census Tract 39.17; Miami-Dade County; Florida,4623,3374,3240,134,3205,1691,308,35,0,425,746,30.1,74241,89948,37975,-888888888,-888888888,-888888888,0,24,85,106,193,517,1227,395,18,1433,3.0,79.61111111111111,0,0,1,"279, 79, NBAYVL",1772.1538461538462,3178.6153846153848,121616.38461538461,0.0146,9752.692307692309,18036.76923076923,1207648.923076923,0.0081,86850.61538461539,68730.92307692308,1969415.3076923077,0.0441,272186.3076923077,181659.53846153847,2244921.153846154,0.1212,1565.3846153846155,1565.3846153846155,13.0,0,0,1.09,52.76,0.0,3.97,0
12086003918,Census Tract 39.18; Miami-Dade County; Florida,2412,1969,1898,71,1829,1245,168,49,0,29,338,34.0,87500,98684,46628,-888888888,-888888888,-888888888,0,115,37,96,287,296,835,361,12,563,3.0,46.916666666666664,0,0,1,"279, 79, NBAYVL",1291.090909090909,2252.7272727272725,150981.72727272726,0.0086,10920.636363636364,18824.0,1275171.0909090908,0.0086,96364.72727272728,76526.27272727272,1993673.4545454546,0.0483,292847.36363636365,195160.9090909091,2258323.272727273,0.1297,625.5454545454545,625.5454545454545,11.0,0,0,2.68,68.07,0.0,3.61,0
12086003919,Census Tract 39.19; Miami-Dade County; Florida,2297,1530,1466,64,1466,563,91,76,8,28,700,23.8,97167,156525,77719,-888888888,-888888888,-888888888,0,74,217,35,99,115,959,136,11,5725,2.0,520.4545454545455,0,0,1,"100, 79",6554.4,5412.4,224721.2,0.0292,50166.2,28728.0,1147993.6,0.0437,146089.2,70089.2,1917583.6,0.0762,330803.6,173006.8,2210966.2,0.1496,10432.0,13434.6,5.0,0,0,5.18,38.4,0.55,4.18,0
12086003921,Census Tract 39.21; Miami-Dade County; Florida,2200,1252,1194,58,1120,463,74,74,8,15,486,36.6,104453,273674,122312,-888888888,-888888888,-888888888,0,45,108,32,66,31,872,127,4,2020,2.0,505.0,0,0,1,"100, 79",3250.25,5361.25,90950.75,0.0357,32406.0,25500.25,1009520.0,0.0321,103115.5,66349.75,1855276.0,0.0556,275045.5,157911.25,2182551.0,0.126,9911.25,11154.0,4.0,1,0,6.61,41.34,0.71,4.63,0
12086003922,Census Tract 39.22; Miami-Dade County; Florida,1857,1118,1062,56,1059,443,21,125,66,54,350,26.8,120481,238122,100529,-888888888,-888888888,-888888888,0,48,33,10,80,35,605,196,5,2525,2.0,505.0,0,0,1,"100, 79",3215.0,3988.6666666666665,159713.0,0.0201,42590.333333333336,24823.333333333332,1104380.6666666667,0.0386,125961.66666666667,62660.666666666664,1895739.6666666667,0.0664,303756.3333333333,154580.66666666666,2202501.0,0.1379,723.0,723.0,3.0,0,0,11.8,41.83,6.23,5.01,0
12086004000,Census Tract 40; Miami-Dade County; Florida,3299,2102,2040,62,1998,1168,36,59,87,51,597,23.0,153229,273145,92035,-888888888,-888888888,-888888888,3,16,180,12,242,0,1419,284,16,5661,4.0,353.8125,0,0,1,"100, 101, 14, 150, 36, 79",5899.861111111111,1739.1759259259259,391436.8611111111,0.0151,42960.13888888889,14461.398148148148,1335381.5462962964,0.0322,154130.44444444444,61886.648148148146,1995177.2592592593,0.0773,317388.8333333333,159657.07407407407,2247513.638888889,0.1412,42492.13888888889,55886.62962962963,108.0,3,5,2.95,58.46,4.35,2.95,0
12086004102,Census Tract 41.02; Miami-Dade County; Florida,2096,1243,1208,0,1231,649,54,0,39,43,446,22.1,189605,372803,185959,-888888888,-888888888,-888888888,0,31,26,46,93,11,863,39,11,2301,4.0,209.1818181818182,0,0,1,"100, 101, 14, 15, 20",3239.53125,797.109375,360144.859375,0.009,56879.375,11063.234375,1233545.734375,0.0461,179110.453125,44341.4375,1942589.765625,0.0922,299243.953125,120977.828125,2217791.5,0.1349,30419.875,84950.21875,64.0,1,0,0.0,52.72,3.17,0.0,0
12086004103,Census Tract 41.03; Miami-Dade County; Florida,1978,1098,1071,27,1061,660,62,34,173,23,109,26.3,47837,110552,65378,-888888888,-888888888,-888888888,4,0,0,0,272,9,553,144,10,8525,5.0,852.5,0,0,1,"100, 14, 150, 36, 79",14408.4375,4498.625,237130.84375,0.0608,57440.875,28529.71875,1159644.34375,0.0495,175040.625,66619.5625,1924374.21875,0.091,341710.5,165873.71875,2212771.0,0.1544,46265.21875,61732.4375,32.0,2,2,3.2,62.21,16.31,2.46,0
12086004105,Census Tract 41.05; Miami-Dade County; Florida,2337,1646,1606,40,1585,542,92,106,151,432,262,20.0,-666666666,109020,68518,-888888888,-888888888,-888888888,0,17,12,45,112,56,638,546,5,3796,5.0,759.2,0,0,1,"100, 14, 150, 36, 79",12888.12,3405.32,254733.48,0.0506,53516.2,23015.8,1177565.96,0.0454,162802.92,56202.04,1930686.96,0.0843,314150.24,137279.56,2215475.32,0.1418,48775.08,91745.68,25.0,1,0,6.69,34.2,9.53,2.43,0
12086004106,Census Tract 41.06; Miami-Dade County; Florida,1883,1313,1295,18,1285,798,0,12,52,114,309,21.0,181375,363673,150489,-888888888,-888888888,-888888888,0,65,72,82,52,35,917,80,18,889,1.0,49.388888888888886,0,0,1,"101, 15",4074.646153846154,1746.246153846154,334452.3846153846,0.0122,39677.67692307692,13337.63076923077,1252811.5846153847,0.0317,127146.10769230769,38507.70769230769,1961114.2923076923,0.0648,257575.23076923078,98808.52307692308,2228378.8615384614,0.1156,48630.230769230766,103550.36923076923,65.0,1,0,0.93,62.1,4.05,1.37,0
12086004204,Census Tract 42.04; Miami-Dade County; Florida,1852,1416,1331,85,1230,418,105,60,110,322,215,25.2,41263,84675,55633,-888888888,-888888888,-888888888,0,13,63,18,100,41,378,453,8,1141,2.0,142.625,0,0,1,"101, 15, 20",14169.777777777777,6743.0,319229.3703703704,0.0444,80921.14814814815,21402.25925925926,1208338.2592592593,0.067,206661.1851851852,53843.444444444445,1943374.5925925926,0.1063,318635.6666666667,133976.37037037036,2218141.7407407407,0.1436,48641.0,106027.92592592593,27.0,1,1,4.88,33.98,8.94,6.0,0
12086004205,Census Tract 42.05; Miami-Dade County; Florida,1784,1391,1327,64,1327,346,58,13,476,136,298,20.5,59028,126145,81589,-888888888,-888888888,-888888888,0,12,37,12,261,109,519,386,4,1575,6.0,393.75,0,0,1,"100, 14, 15, 150, 20, 79",21231.46153846154,6518.692307692308,243959.92307692306,0.087,70593.84615384616,21626.615384615383,1121003.4615384615,0.063,200175.15384615384,54354.38461538462,1901242.2307692308,0.1053,319266.0,132300.46153846153,2201490.6923076925,0.145,48641.0,105224.76923076923,13.0,2,0,0.98,26.07,35.87,4.6,0
12086004206,Census Tract 42.06; Miami-Dade County; Florida,1667,1152,1139,13,1139,757,63,9,123,59,128,21.6,64896,93749,46429,-888888888,-888888888,-888888888,0,5,193,5,23,10,502,270,20,8690,5.0,434.5,0,0,1,"100, 14, 15, 150, 20, 36, 79",20759.70588235294,5223.85294117647,245883.14705882352,0.0844,67183.4705882353,23808.617647058825,1163917.7647058824,0.0577,194395.32352941178,57340.32352941176,1925550.6764705882,0.101,323377.4117647059,138285.41176470587,2213297.0588235296,0.1461,48486.382352941175,104674.4705882353,34.0,1,18,0.79,66.46,10.8,1.13,0
12086004207,Census Tract 42.07; Miami-Dade County; Florida,1915,1421,1389,32,1345,491,126,91,66,205,366,22.0,75750,159448,80871,-888888888,-888888888,-888888888,0,138,0,46,105,82,659,279,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,6.77,36.51,4.91,2.25,0
12086004208,Census Tract 42.08; Miami-Dade County; Florida,1141,830,779,51,771,333,23,53,16,165,181,25.3,80318,124084,87671,-888888888,-888888888,-888888888,11,23,37,16,75,104,471,107,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,6.87,43.19,2.08,6.14,0
12086004301,Census Tract 43.01; Miami-Dade County; Florida,2236,1618,1580,38,1551,800,19,24,86,135,487,27.6,77308,145341,83144,-888888888,-888888888,-888888888,99,110,57,8,141,46,868,193,2,278,2.0,139.0,0,0,1,"101, 20",9135.90909090909,8552.727272727272,356354.8181818182,0.0256,108833.18181818182,24423.18181818182,1228836.0,0.0886,240387.18181818182,64749.454545454544,1944879.2727272727,0.1236,349507.1818181818,169031.9090909091,2215867.727272727,0.1577,48159.0,105871.27272727272,11.0,0,0,1.55,51.58,5.54,2.35,0
12086004303,Census Tract 43.03; Miami-Dade County; Florida,2374,1926,1913,13,1902,552,54,192,320,682,102,23.8,50945,61581,33574,-888888888,-888888888,-888888888,0,38,15,0,66,151,435,1048,5,1295,3.0,259.0,0,0,1,"100, 14, 150",20158.241379310344,7184.275862068966,242809.8275862069,0.083,82224.72413793103,21461.344827586207,1087184.6206896552,0.0756,218700.27586206896,58390.55172413793,1875785.9310344828,0.1166,333917.1724137931,147626.1379310345,2187222.4827586208,0.1527,48635.34482758621,103198.96551724138,29.0,1,0,10.09,29.02,16.82,0.67,0
12086004304,Census Tract 43.04; Miami-Dade County; Florida,1991,1590,1590,0,1551,673,101,115,112,332,218,23.5,74411,104118,65113,-888888888,-888888888,-888888888,0,76,9,155,149,56,816,398,5,691,2.0,138.2,0,0,1,"101, 20",13256.703703703704,7967.148148148148,315552.77777777775,0.042,91526.96296296296,21875.25925925926,1174210.6666666667,0.0779,220828.5185185185,57202.40740740741,1919400.5555555555,0.1151,330567.7037037037,147965.88888888888,2205778.3703703703,0.1499,48639.22222222222,105412.07407407407,27.0,1,0,7.41,43.39,7.22,0.0,0
12086004403,Census Tract 44.03; Miami-Dade County; Florida,2348,1650,1549,101,1549,735,67,16,343,123,265,19.4,50453,84089,48740,-888888888,-888888888,-888888888,0,61,38,0,124,13,766,530,8,2412,3.0,301.5,0,0,1,"100, 14, 150",16662.25,7460.65625,342733.34375,0.0486,102547.78125,23155.40625,1213556.875,0.0845,238215.03125,66594.34375,1938124.875,0.1229,352994.875,169529.65625,2213066.4375,0.1595,44636.875,100351.5625,32.0,2,0,1.03,47.45,22.14,6.12,0
12086004404,Census Tract 44.04; Miami-Dade County; Florida,1897,995,929,66,886,297,10,6,94,160,319,23.5,40744,70349,48114,-888888888,-888888888,-888888888,0,68,0,0,103,54,420,214,0,0,,,0,0,0,,14835.9,6118.9,302414.5,0.0491,89948.5,20067.233333333334,1159609.0,0.0776,223946.03333333333,58562.86666666667,1912258.8333333333,0.1171,335898.8,152161.26666666666,2202516.2,0.1525,43909.666666666664,99901.0,30.0,0,0,0.68,33.52,10.61,6.63,0
12086004405,Census Tract 44.05; Miami-Dade County; Florida,3078,1904,1860,44,1851,428,10,107,461,615,230,18.7,48292,94900,53602,-888888888,-888888888,-888888888,0,54,35,7,160,52,580,915,8,1940,2.0,242.5,0,0,1,"100, 101, 14, 20",13952.346153846154,7776.538461538462,382412.5,0.0365,117003.80769230769,26060.19230769231,1274444.1923076923,0.0918,248823.0,72478.30769230769,1961488.0,0.1269,365344.57692307694,182851.3076923077,2223707.3076923075,0.1643,43899.03846153846,102073.42307692308,26.0,0,1,5.78,23.12,24.91,2.31,0
12086004406,Census Tract 44.06; Miami-Dade County; Florida,1990,1556,1429,127,1357,723,71,21,97,130,315,21.9,67614,124345,80453,-888888888,-888888888,-888888888,0,74,52,16,64,141,880,214,4,346,2.0,86.5,0,0,1,"101, 20",13354.133333333333,8129.333333333333,385163.6666666667,0.0347,124612.66666666667,27166.0,1279560.0,0.0974,254108.8,74784.0,1962290.8666666667,0.1295,373300.86666666664,189774.13333333333,2224946.8,0.1678,44326.8,104046.86666666667,15.0,0,0,1.55,53.28,7.15,8.16,0
12086004500,Census Tract 45; Miami-Dade County; Florida,3474,1541,1494,47,1440,764,11,0,157,77,431,25.9,87115,299615,157746,-888888888,-888888888,-888888888,0,164,0,34,27,15,1127,66,9,1245,2.0,138.33333333333334,0,0,1,"14, 150",5846.759259259259,2550.0925925925926,175814.83333333334,0.0333,46276.38888888889,10473.24074074074,640171.6851851852,0.0723,116189.5925925926,29642.87037037037,1035912.2777777778,0.1122,176217.72222222222,77737.20370370371,1186842.3703703703,0.1485,24148.962962962964,52155.03703703704,54.0,1,4,0.0,53.06,10.9,3.05,0
12086004602,Census Tract 46.02; Miami-Dade County; Florida,3359,2236,2191,45,2184,1223,171,99,73,67,551,24.9,250001,418757,116324,-888888888,-888888888,-888888888,0,35,14,84,195,48,1503,139,7,812,1.0,116.0,0,0,1,26,1373.5955056179776,1478.8988764044943,75901.47191011236,0.0181,7489.561797752809,6307.224719101124,813808.1910112359,0.0092,65550.46067415731,23185.044943820223,1718180.0449438202,0.0382,225618.85393258426,76665.51685393258,2136074.5056179776,0.1056,2138.0898876404494,2768.5730337078653,89.0,0,0,4.53,56.0,3.34,2.01,0
