tract_fips,NAME,pop_16plus,in_labor_force,employed,unemployed,workers_16plus,commute_drove_alone,commute_carpooled,commute_public_transit,commute_walked,commute_other,commute_work_from_home,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,poverty_rate_pct,with_health_insurance,without_health_insurance,industry_agriculture,industry_construction,industry_manufacturing,industry_wholesale,industry_retail,industry_transport_warehouse,occupation_management,occupation_service,n_stops,n_trips_total,n_routes_served,avg_trips_per_stop,wheelchair_accessible_stops,has_rail_access,transit_jobs_accessible_30min,transit_workers_30min,n_blocks,auto_jobs_accessible_30min,auto_workers_30min,transit_auto_ratio,rt_active_vehicles,rt_active_trips
12086008504,Census Tract 85.04; Miami-Dade County; Florida,2300,1298,1293,5,1255,962,50,7,5,0,231,31.9,111429,119734,38614,-888888888,-888888888,-888888888,0,110,5,25,53,86,655,161,0,0,,,0,0,,,,,,,0,0
12086008601,Census Tract 86.01; Miami-Dade County; Florida,3667,2379,2283,96,2234,1519,186,7,27,23,472,35.8,109327,185494,65189,-888888888,-888888888,-888888888,0,161,164,48,42,100,1023,553,10,552,1.0,55.2,0,0,6602.1882352941175,11847.29411764706,85.0,1037407.8823529412,964366.3882352941,0.0064,0,0
12086008603,Census Tract 86.03; Miami-Dade County; Florida,3541,2415,2354,61,2337,1835,228,8,3,26,237,38.3,95000,134610,56262,-888888888,-888888888,-888888888,28,131,53,38,139,263,1352,174,0,0,,,0,0,,,,,,,0,0
12086008604,Census Tract 86.04; Miami-Dade County; Florida,993,593,583,10,577,441,11,0,0,0,125,30.7,105083,125727,49288,-888888888,-888888888,-888888888,0,77,14,85,46,58,185,75,0,0,,,0,0,,,,,,,0,0
12086008702,Census Tract 87.02; Miami-Dade County; Florida,4890,2660,2356,304,2335,1919,189,66,3,11,147,32.1,84167,91001,29671,-888888888,-888888888,-888888888,0,218,37,30,247,301,773,456,13,1039,1.0,79.92307692307692,0,0,6366.641025641025,12663.346153846154,78.0,1020053.1538461539,965054.3974358974,0.0062,0,1
12086008703,Census Tract 87.03; Miami-Dade County; Florida,2050,1206,1136,70,1136,1016,41,0,8,23,48,31.8,98810,128200,43489,-888888888,-888888888,-888888888,43,77,0,13,229,133,420,190,0,0,,,0,0,,,,,,,0,0
12086008704,Census Tract 87.04; Miami-Dade County; Florida,2565,1687,1648,39,1632,1213,171,3,0,60,185,30.9,86435,113711,35268,-888888888,-888888888,-888888888,0,218,62,47,207,188,540,249,0,0,,,0,0,,,,,,,0,0
12086008805,Census Tract 88.05; Miami-Dade County; Florida,3520,2079,2002,77,1990,1680,107,12,0,34,157,25.2,61208,69738,27629,-888888888,-888888888,-888888888,7,203,81,21,221,144,640,500,10,878,1.0,87.8,0,0,13531.65,18032.716666666667,60.0,1135461.4166666667,1089243.9166666667,0.0119,0,0
12086008806,Census Tract 88.06; Miami-Dade County; Florida,3732,2505,2460,45,2244,1733,397,0,0,38,76,33.3,86959,104508,36058,-888888888,-888888888,-888888888,0,459,101,133,223,159,675,389,4,481,1.0,120.25,0,0,9276.255319148937,16076.63829787234,47.0,1101279.425531915,1034650.1914893617,0.0084,0,0
12086008807,Census Tract 88.07; Miami-Dade County; Florida,3826,2822,2699,123,2693,2253,112,0,0,0,328,30.5,105593,127024,48599,-888888888,-888888888,-888888888,0,286,363,43,147,129,880,664,0,0,,,0,0,,,,,,,0,0
12086008808,Census Tract 88.08; Miami-Dade County; Florida,2465,1517,1391,126,1342,1209,47,0,36,10,40,35.4,72851,75517,29319,-888888888,-888888888,-888888888,61,244,0,25,59,235,404,360,0,0,,,0,0,,,,,,,0,0
12086008809,Census Tract 88.09; Miami-Dade County; Florida,1730,1130,1089,41,1080,852,91,0,13,25,99,28.1,105771,130572,48209,-888888888,-888888888,-888888888,28,99,92,66,37,90,604,124,0,0,,,0,0,,,,,,,0,0
12086008810,Census Tract 88.10; Miami-Dade County; Florida,3411,2204,2112,92,2112,1754,148,0,55,15,140,26.8,57197,108110,41931,-888888888,-888888888,-888888888,0,154,53,10,307,132,690,469,0,0,,,0,0,,,,,,,0,0
12086008904,Census Tract 89.04; Miami-Dade County; Florida,3737,1226,1015,211,964,303,88,32,372,59,110,18.8,-666666666,-999999999,4203,-888888888,-888888888,-888888888,0,0,0,0,225,0,341,341,5,2048,6.0,409.6,0,0,12786.181818181818,11480.0,33.0,1212680.8484848484,1216054.2727272727,0.0105,2,7
12086008906,Census Tract 89.06; Miami-Dade County; Florida,4284,2506,2432,74,2391,1751,276,47,6,89,222,27.4,61989,103423,37603,-888888888,-888888888,-888888888,0,208,76,38,415,184,1199,396,8,1131,2.0,141.375,0,0,7902.148148148148,16542.444444444445,54.0,1129779.351851852,1100350.611111111,0.007,0,0
12086008907,Census Tract 89.07; Miami-Dade County; Florida,3732,2228,2187,41,2134,1757,105,22,0,40,210,26.3,47350,80062,34514,-888888888,-888888888,-888888888,2,248,147,39,191,94,850,535,5,1760,5.0,352.0,0,0,9736.71052631579,17082.78947368421,38.0,1178709.7105263157,1165435.6842105263,0.0083,0,0
12086008908,Census Tract 89.08; Miami-Dade County; Florida,2784,1626,1591,35,1548,1249,100,4,18,0,177,30.1,65742,79307,28663,-888888888,-888888888,-888888888,9,218,23,0,109,122,575,332,0,0,,,0,0,,,,,,,0,0
12086008909,Census Tract 89.09; Miami-Dade County; Florida,3369,2320,2225,95,2203,1445,503,12,0,21,222,26.9,64965,103155,38260,-888888888,-888888888,-888888888,0,117,94,89,317,95,701,517,0,0,,,0,0,,,,,,,0,0
12086008910,Census Tract 89.10; Miami-Dade County; Florida,3042,1750,1703,47,1682,1332,213,0,0,0,137,37.4,57442,86609,29061,-888888888,-888888888,-888888888,0,32,124,11,72,379,641,111,0,0,,,0,0,,,,,,,0,0
12086008911,Census Tract 89.11; Miami-Dade County; Florida,2468,1712,1687,25,1669,1340,40,0,8,17,264,30.2,109875,129596,35464,-888888888,-888888888,-888888888,4,160,61,42,249,73,722,255,0,0,,,0,0,,,,,,,0,0
12086009010,Census Tract 90.10; Miami-Dade County; Florida,6447,4647,4440,168,4413,3170,550,12,22,64,595,23.6,90352,122642,48251,-888888888,-888888888,-888888888,27,215,190,263,450,613,2040,445,88,8259,7.0,93.85227272727273,0,0,32291.284132841327,4841.044280442805,271.0,1278704.0885608855,1280323.3800738007,0.0253,5,8
12086009014,Census Tract 90.14; Miami-Dade County; Florida,3742,2531,2512,19,2500,1709,204,76,0,128,383,30.1,90319,94126,31543,-888888888,-888888888,-888888888,70,197,83,123,432,220,797,319,16,3069,3.0,191.8125,0,0,29823.622641509435,30597.584905660377,53.0,1265278.3962264152,1270885.716981132,0.0236,1,0
12086009015,Census Tract 90.15; Miami-Dade County; Florida,4783,3133,3063,70,3034,2266,430,18,8,90,222,27.6,51169,63617,27635,-888888888,-888888888,-888888888,0,125,141,142,447,209,925,568,12,2076,3.0,173.0,0,0,22281.833333333332,32196.333333333332,18.0,1214622.7222222222,1202101.3333333333,0.0183,0,0
12086009020,Census Tract 90.20; Miami-Dade County; Florida,2500,1515,1331,184,1331,1133,95,22,31,0,50,26.6,41411,49442,18328,-888888888,-888888888,-888888888,0,72,66,0,162,203,328,326,8,1573,6.0,196.625,0,0,27382.666666666668,30826.4,15.0,1240940.6,1251221.9333333333,0.0221,0,1
12086009021,Census Tract 90.21; Miami-Dade County; Florida,3470,2134,1995,139,1959,1449,136,0,28,99,247,29.6,51765,70651,23564,-888888888,-888888888,-888888888,2,339,125,118,319,136,513,410,14,1323,4.0,94.5,0,0,22407.970588235294,27508.735294117647,34.0,1220086.1470588236,1223141.3823529412,0.0184,0,0
12086009022,Census Tract 90.22; Miami-Dade County; Florida,2126,1360,1301,59,1291,1015,110,5,0,0,161,31.1,67560,81713,24819,-888888888,-888888888,-888888888,0,141,141,47,172,172,312,240,2,262,2.0,131.0,0,0,13177.739130434782,21605.08695652174,23.0,1204722.7391304348,1195559.9130434783,0.0109,0,0
12086009024,Census Tract 90.24; Miami-Dade County; Florida,4599,3491,3338,51,3423,2766,130,91,0,73,363,27.4,83561,79702,29625,-888888888,-888888888,-888888888,0,173,132,101,650,402,932,784,2,186,1.0,93.0,0,0,17013.689655172413,17650.206896551725,29.0,1223199.2068965517,1214099.2413793104,0.0139,0,0
12086009026,Census Tract 90.26; Miami-Dade County; Florida,1761,1234,1205,29,1180,915,150,13,0,7,95,27.7,51103,65734,29876,-888888888,-888888888,-888888888,5,72,118,73,168,88,368,264,3,279,1.0,93.0,0,0,32765.285714285714,32573.85714285714,7.0,1280713.0,1291227.5714285714,0.0256,0,0
12086009027,Census Tract 90.27; Miami-Dade County; Florida,3368,2565,2279,231,2323,1836,121,0,23,58,285,23.6,52857,63054,28553,-888888888,-888888888,-888888888,0,199,76,68,373,284,608,437,5,441,1.0,88.2,0,0,20666.689655172413,19783.03448275862,29.0,1222398.5172413792,1210336.6551724137,0.0169,0,0
12086009028,Census Tract 90.28; Miami-Dade County; Florida,4793,3426,3338,88,3279,2070,596,0,0,206,407,26.8,77500,99419,37365,-888888888,-888888888,-888888888,25,123,207,123,442,639,1074,406,5,465,1.0,93.0,0,0,17174.428571428572,17401.571428571428,28.0,1267964.7857142857,1280998.107142857,0.0135,0,0
12086009029,Census Tract 90.29; Miami-Dade County; Florida,3425,2359,2278,81,2268,1486,434,99,0,110,139,24.4,84091,85116,30030,-888888888,-888888888,-888888888,0,241,202,46,203,388,900,413,10,2084,4.0,208.4,0,0,21453.6875,27934.703125,64.0,1252635.234375,1261654.46875,0.0171,1,0
12086009030,Census Tract 90.30; Miami-Dade County; Florida,4167,2785,2749,36,2708,2011,321,72,21,86,197,28.7,49056,67146,28814,-888888888,-888888888,-888888888,8,182,85,97,293,252,713,570,1,70,1.0,70.0,0,0,22234.720930232557,16876.627906976744,43.0,1320146.7674418604,1336325.5813953488,0.0168,0,0
12086009031,Census Tract 90.31; Miami-Dade County; Florida,3544,2344,2299,45,2260,1694,111,99,15,66,275,27.7,61581,77529,29752,-888888888,-888888888,-888888888,0,105,145,143,526,299,773,377,5,815,2.0,163.0,0,0,35284.944444444445,23362.38888888889,18.0,1291395.888888889,1304995.4444444445,0.0273,0,0
12086009039,Census Tract 90.39; Miami-Dade County; Florida,6128,4085,4005,70,3992,2894,499,0,67,34,498,23.3,68177,103257,31144,-888888888,-888888888,-888888888,0,291,102,166,417,554,1583,770,12,498,1.0,41.5,0,0,11449.166666666666,11242.766666666666,30.0,1324492.6333333333,1331180.7,0.0086,0,0
12086009040,Census Tract 90.40; Miami-Dade County; Florida,5912,3733,3514,219,3468,2473,221,111,30,9,624,25.5,87813,116515,36218,-888888888,-888888888,-888888888,0,351,119,205,365,417,1830,297,18,1313,3.0,72.94444444444444,0,1,8521.990990990991,4375.0,111.0,1318186.945945946,1323713.981981982,0.0065,0,6
12086009043,Census Tract 90.43; Miami-Dade County; Florida,3481,2433,2331,80,2265,1678,181,33,0,0,373,27.1,96154,117185,33341,-888888888,-888888888,-888888888,13,89,152,194,167,376,1181,187,6,376,2.0,62.666666666666664,0,0,3336.6666666666665,10330.690476190477,84.0,1368565.6785714286,1388462.4523809524,0.0024,0,0
12086009044,Census Tract 90.44; Miami-Dade County; Florida,2450,1677,1582,92,1579,1110,190,24,15,5,235,24.3,85529,115397,32632,-888888888,-888888888,-888888888,6,158,101,102,245,143,645,140,1,59,1.0,59.0,0,0,4827.84,7149.06,50.0,1323989.34,1351862.28,0.0036,0,0
12086009048,Census Tract 90.48; Miami-Dade County; Florida,2593,1654,1589,51,1585,1000,109,0,0,33,443,26.9,122361,188654,61717,-888888888,-888888888,-888888888,0,78,72,94,101,62,917,80,0,0,,,0,0,,,,,,,0,0
12086009049,Census Tract 90.49; Miami-Dade County; Florida,3220,2144,2080,64,1959,1233,139,19,58,71,439,26.2,95822,112859,36964,-888888888,-888888888,-888888888,0,27,66,288,195,225,1003,250,0,0,,,0,0,,,,,,,0,0
12086009050,Census Tract 90.50; Miami-Dade County; Florida,4348,3179,3050,129,3033,1819,514,69,41,33,557,27.1,85776,120129,33972,-888888888,-888888888,-888888888,0,159,161,293,408,514,1167,324,0,0,,,0,0,,,,,,,0,0
12086009051,Census Tract 90.51; Miami-Dade County; Florida,1970,1136,1082,54,1063,875,122,43,0,0,23,26.6,112386,140579,43992,-888888888,-888888888,-888888888,0,94,42,77,127,67,423,134,0,0,,,0,0,,,,,,,0,0
12086009052,Census Tract 90.52; Miami-Dade County; Florida,3323,1984,1905,79,1316,1027,150,0,0,0,139,28.8,45862,59294,26721,-888888888,-888888888,-888888888,31,49,63,7,354,69,532,653,0,0,,,0,0,,,,,,,0,0
12086009053,Census Tract 90.53; Miami-Dade County; Florida,4397,3058,3010,48,2990,2364,396,5,0,30,195,29.7,86760,109516,36824,-888888888,-888888888,-888888888,30,73,414,211,375,334,952,615,0,0,,,0,0,,,,,,,0,0
12086009054,Census Tract 90.54; Miami-Dade County; Florida,1698,1044,1018,26,998,832,46,0,23,62,35,31.6,95547,94083,27030,-888888888,-888888888,-888888888,0,119,5,37,149,26,188,324,0,0,,,0,0,,,,,,,0,0
12086009055,Census Tract 90.55; Miami-Dade County; Florida,1951,1052,986,66,986,826,58,0,0,15,87,34.6,70833,72527,25345,-888888888,-888888888,-888888888,0,125,21,39,137,127,349,68,0,0,,,0,0,,,,,,,0,0
12086009056,Census Tract 90.56; Miami-Dade County; Florida,2310,1202,1163,39,1141,663,96,12,0,16,354,28.7,77109,106893,42047,-888888888,-888888888,-888888888,0,47,112,79,118,74,739,99,0,0,,,0,0,,,,,,,0,0
12086009057,Census Tract 90.57; Miami-Dade County; Florida,4892,3360,3128,67,3293,2296,225,29,0,24,719,22.7,84750,100505,33036,-888888888,-888888888,-888888888,38,356,374,223,413,134,1473,445,0,0,,,0,0,,,,,,,0,0
12086009058,Census Tract 90.58; Miami-Dade County; Florida,3260,2188,2116,72,2095,1527,235,0,5,18,310,24.6,71250,83878,32211,-888888888,-888888888,-888888888,0,180,144,275,275,242,1168,207,0,0,,,0,0,,,,,,,0,0
12086009059,Census Tract 90.59; Miami-Dade County; Florida,2225,1586,1531,55,1505,819,150,24,24,99,389,27.6,79074,101620,30516,-888888888,-888888888,-888888888,0,28,12,163,179,133,881,87,0,0,,,0,0,,,,,,,0,0
12086009060,Census Tract 90.60; Miami-Dade County; Florida,3642,2543,2494,49,2433,1678,321,41,0,216,177,29.6,112045,123407,38378,-888888888,-888888888,-888888888,41,157,116,291,380,376,1170,135,0,0,,,0,0,,,,,,,0,0
12086009061,Census Tract 90.61; Miami-Dade County; Florida,2750,1618,1596,22,1571,1346,35,160,0,0,30,26.2,44018,48384,16026,-888888888,-888888888,-888888888,0,156,76,31,217,411,177,421,0,0,,,0,0,,,,,,,0,0
12086009062,Census Tract 90.62; Miami-Dade County; Florida,2630,1734,1701,33,1696,1444,75,30,0,49,98,26.2,74425,79185,27138,-888888888,-888888888,-888888888,33,180,33,67,271,238,524,238,0,0,,,0,0,,,,,,,0,0
12086009063,Census Tract 90.63; Miami-Dade County; Florida,2203,1293,1293,0,1266,1148,87,0,20,11,0,23.9,46314,55029,20953,-888888888,-888888888,-888888888,0,136,78,60,169,181,436,90,0,0,,,0,0,,,,,,,0,0
12086009064,Census Tract 90.64; Miami-Dade County; Florida,2612,1738,1669,69,1669,1410,189,28,0,23,19,26.1,63750,66062,22185,-888888888,-888888888,-888888888,0,127,36,18,236,166,567,419,0,0,,,0,0,,,,,,,0,0
12086009065,Census Tract 90.65; Miami-Dade County; Florida,2896,1923,1767,143,1780,1182,41,10,41,66,440,27.7,81203,110824,37402,-888888888,-888888888,-888888888,0,131,74,80,95,404,837,248,0,0,,,0,0,,,,,,,0,0
12086009066,Census Tract 90.66; Miami-Dade County; Florida,6213,4726,4726,0,4721,2882,883,30,195,145,586,21.9,83182,98407,38730,-888888888,-888888888,-888888888,18,325,374,297,410,355,1745,1040,0,0,,,0,0,,,,,,,0,0
12086009101,Census Tract 91.01; Miami-Dade County; Florida,2269,1444,1333,111,1325,1003,114,54,0,0,154,27.0,50110,58446,20348,-888888888,-888888888,-888888888,0,262,166,49,203,167,274,225,0,0,,,0,0,,,,,,,0,0
12086009102,Census Tract 91.02; Miami-Dade County; Florida,2964,1338,1336,2,1336,1054,112,38,36,10,86,26.9,48176,53977,17431,-888888888,-888888888,-888888888,1,150,86,61,100,147,323,328,0,0,,,0,0,,,,,,,0,0
12086009200,Census Tract 92; Miami-Dade County; Florida,2967,1860,1802,58,1798,1253,224,148,0,0,173,31.3,72708,88387,27875,-888888888,-888888888,-888888888,0,179,237,70,67,201,679,235,0,0,,,0,0,9040.661016949152,18082.830508474577,59.0,1372450.559322034,1248124.4915254237,0.0066,0,0
12086009305,Census Tract 93.05; Miami-Dade County; Florida,4139,2942,2801,141,2757,2076,194,202,0,21,264,29.2,101513,123573,46498,-888888888,-888888888,-888888888,8,320,133,36,183,414,1293,384,11,1061,1.0,96.45454545454545,0,0,9387.08064516129,9542.177419354839,62.0,1353220.1935483871,1253647.6935483871,0.0069,0,0
12086009312,Census Tract 93.12; Miami-Dade County; Florida,5075,3920,3622,245,3633,2868,393,0,136,39,197,33.5,86163,102503,48254,-888888888,-888888888,-888888888,0,276,312,55,517,309,1608,427,21,2600,2.0,123.80952380952381,0,0,12464.4375,12256.765625,64.0,1412092.453125,1290584.984375,0.0088,0,1
12086009314,Census Tract 93.14; Miami-Dade County; Florida,3072,1683,1505,178,1400,949,136,25,61,24,205,25.0,30455,38480,15922,-888888888,-888888888,-888888888,0,228,166,21,224,77,258,424,6,585,2.0,97.5,0,0,16040.095238095239,24178.333333333332,21.0,1460722.6666666667,1384072.857142857,0.011,0,0
12086009315,Census Tract 93.15; Miami-Dade County; Florida,2603,1302,1214,88,1191,913,142,0,54,18,64,24.2,35964,45759,19183,-888888888,-888888888,-888888888,38,122,32,62,337,21,364,202,0,0,,,0,0,17855.76923076923,23246.153846153848,13.0,1449261.5384615385,1370814.7692307692,0.0123,0,0
12086009316,Census Tract 93.16; Miami-Dade County; Florida,2066,1539,1434,105,1434,1017,175,0,0,73,169,21.8,77139,94983,29752,-888888888,-888888888,-888888888,0,121,87,43,211,109,317,244,0,0,,,0,0,,,,,,,0,0
12086009317,Census Tract 93.17; Miami-Dade County; Florida,4079,2574,2529,45,2400,1931,242,17,12,10,188,25.2,74583,89740,29832,-888888888,-888888888,-888888888,13,106,152,164,206,275,714,320,0,0,,,0,0,,,,,,,0,0
12086009318,Census Tract 93.18; Miami-Dade County; Florida,1460,894,815,79,815,644,55,0,0,56,60,37.8,-666666666,81074,25834,-888888888,-888888888,-888888888,29,25,58,0,62,81,366,77,0,0,,,0,0,,,,,,,0,0
12086009319,Census Tract 93.19; Miami-Dade County; Florida,3625,2561,2487,74,2420,1951,52,0,11,48,358,37.1,93125,109170,37324,-888888888,-888888888,-888888888,0,389,144,98,145,171,1296,133,0,0,,,0,0,,,,,,,0,0
12086009320,Census Tract 93.20; Miami-Dade County; Florida,3704,2451,2353,98,2353,1924,142,19,0,75,193,26.7,46641,54916,18967,-888888888,-888888888,-888888888,21,262,320,83,183,341,565,642,0,0,,,0,0,,,,,,,0,0
12086009321,Census Tract 93.21; Miami-Dade County; Florida,2040,1384,1374,10,1307,873,146,43,0,18,227,23.9,81644,90419,32763,-888888888,-888888888,-888888888,4,181,177,33,81,64,648,296,0,0,,,0,0,,,,,,,0,0
12086009322,Census Tract 93.22; Miami-Dade County; Florida,3414,2010,2010,0,1978,1421,171,28,45,0,313,32.1,39283,43219,18354,-888888888,-888888888,-888888888,70,271,123,49,206,101,546,276,0,0,,,0,0,,,,,,,0,0
12086009323,Census Tract 93.23; Miami-Dade County; Florida,2392,1566,1497,69,1445,1059,134,8,17,38,189,26.8,68947,91218,28991,-888888888,-888888888,-888888888,0,247,140,25,231,105,354,341,0,0,,,0,0,,,,,,,0,0
12086009324,Census Tract 93.24; Miami-Dade County; Florida,3257,1995,1910,34,1961,1519,325,0,0,8,109,25.3,45893,57708,24390,-888888888,-888888888,-888888888,18,314,207,89,146,193,462,285,0,0,,,0,0,,,,,,,0,0
12086009325,Census Tract 93.25; Miami-Dade County; Florida,2012,1482,1349,133,1331,1142,30,40,0,22,97,25.8,66650,81913,27027,-888888888,-888888888,-888888888,0,242,63,84,16,263,501,150,0,0,,,0,0,,,,,,,0,0
12086009326,Census Tract 93.26; Miami-Dade County; Florida,2732,1417,1409,8,1392,1078,136,70,0,22,86,28.4,37026,62914,25414,-888888888,-888888888,-888888888,19,188,168,68,123,106,497,238,0,0,,,0,0,,,,,,,0,0
12086009327,Census Tract 93.27; Miami-Dade County; Florida,2985,1814,1735,79,1667,1282,178,2,0,40,165,26.5,81250,111079,29158,-888888888,-888888888,-888888888,7,206,56,36,207,148,643,100,0,0,,,0,0,,,,,,,0,0
12086009401,Census Tract 94.01; Miami-Dade County; Florida,1983,1092,850,242,744,528,63,13,25,15,100,25.8,59917,86326,28046,-888888888,-888888888,-888888888,9,19,54,2,79,113,220,219,0,0,,,0,0,,,,,,,0,0
12086009402,Census Tract 94.02; Miami-Dade County; Florida,3031,1635,1535,100,1535,1277,131,2,0,10,115,32.0,68550,76229,22564,-888888888,-888888888,-888888888,10,164,132,23,114,211,389,299,0,0,,,0,0,,,,,,,0,0
12086009503,Census Tract 95.03; Miami-Dade County; Florida,4284,2847,2712,135,2641,2122,169,20,0,0,330,23.8,76653,91223,30211,-888888888,-888888888,-888888888,0,264,28,0,370,155,804,562,38,4531,2.0,119.23684210526316,0,0,10512.627906976744,23211.918604651164,86.0,1626488.5232558139,1416762.2558139535,0.0065,0,0
12086009504,Census Tract 95.04; Miami-Dade County; Florida,3850,2313,2101,212,2063,1395,72,232,0,152,212,27.2,74194,92618,26571,-888888888,-888888888,-888888888,53,101,119,25,358,266,615,510,19,2060,2.0,108.42105263157895,0,0,12060.023255813954,14457.732558139534,86.0,1649193.7325581396,1428534.058139535,0.0073,1,0
12086009505,Census Tract 95.05; Miami-Dade County; Florida,950,751,700,51,700,431,35,41,0,51,142,24.7,44950,53716,18389,-888888888,-888888888,-888888888,0,0,0,44,105,67,145,265,0,0,,,0,0,,,,,,,0,0
12086009506,Census Tract 95.06; Miami-Dade County; Florida,3299,2020,1844,147,1824,1350,160,69,31,55,159,29.5,47350,64188,22985,-888888888,-888888888,-888888888,0,74,28,14,270,504,380,535,0,0,,,0,0,,,,,,,0,0
12086009601,Census Tract 96.01; Miami-Dade County; Florida,2828,1860,1743,117,1692,1484,135,62,11,0,0,29.2,73636,76266,34616,-888888888,-888888888,-888888888,0,193,26,0,137,91,772,357,0,0,,,0,0,,,,,,,0,0
12086009602,Census Tract 96.02; Miami-Dade County; Florida,2507,1492,1442,50,1428,1117,45,148,0,0,118,32.3,38817,48401,19199,-888888888,-888888888,-888888888,0,44,17,0,288,173,247,330,0,0,,,0,0,,,,,,,0,0
12086009703,Census Tract 97.03; Miami-Dade County; Florida,2137,1483,1455,28,1425,1049,159,15,12,30,160,23.9,123920,215448,67609,-888888888,-888888888,-888888888,0,117,18,90,195,42,734,115,5,479,2.0,95.8,0,0,13332.145161290322,6761.532258064516,62.0,1422844.2096774194,1289616.4193548388,0.0094,0,0
12086009704,Census Tract 97.04; Miami-Dade County; Florida,3847,2361,2269,92,2235,1699,126,20,35,103,252,30.4,95283,139152,48156,-888888888,-888888888,-888888888,6,88,99,166,289,237,1101,252,28,1602,4.0,57.214285714285715,0,0,19964.010101010103,13067.151515151516,99.0,1448358.616161616,1296491.202020202,0.0138,0,1
12086009705,Census Tract 97.05; Miami-Dade County; Florida,4057,2714,2578,136,2544,1914,110,340,48,26,106,32.9,42390,59664,28180,-888888888,-888888888,-888888888,0,69,32,48,271,216,811,837,14,2120,4.0,151.42857142857142,0,0,18300.5,18329.0,6.0,1537219.8333333333,1339110.8333333333,0.0119,1,0
12086009706,Census Tract 97.06; Miami-Dade County; Florida,3367,2346,2116,230,2093,1684,146,60,41,0,162,29.1,53050,84810,42204,-888888888,-888888888,-888888888,0,169,221,77,177,77,1031,397,14,1422,3.0,101.57142857142857,0,0,7681.166666666667,9871.888888888889,18.0,1521697.0555555555,1329041.7222222222,0.005,0,0
12086009803,Census Tract 98.03; Miami-Dade County; Florida,6493,5024,4846,178,4846,3782,463,44,6,81,470,35.2,73235,87408,34262,-888888888,-888888888,-888888888,0,284,244,44,643,349,1918,870,4,376,1.0,94.0,0,0,4487.382352941177,11358.235294117647,68.0,1452795.5,1299860.1470588236,0.0031,0,0
12086009804,Census Tract 98.04; Miami-Dade County; Florida,2385,1429,1345,73,1308,995,173,0,0,0,140,31.3,72007,89848,29655,-888888888,-888888888,-888888888,16,78,23,35,186,49,515,309,7,672,1.0,96.0,0,0,6842.910714285715,10745.125,56.0,1521244.2142857143,1343095.482142857,0.0045,0,0
12086009806,Census Tract 98.06; Miami-Dade County; Florida,2914,1700,1539,90,1532,960,150,85,43,50,244,37.8,46375,57329,30592,-888888888,-888888888,-888888888,0,136,0,17,127,156,585,433,10,940,1.0,94.0,0,0,5610.666666666667,11231.2,15.0,1422878.3333333333,1261797.6666666667,0.0039,0,0
12086009809,Census Tract 98.09; Miami-Dade County; Florida,3427,2473,2281,192,2218,1982,109,33,0,0,94,37.8,78147,87272,28924,-888888888,-888888888,-888888888,11,8,109,12,200,200,963,547,0,0,,,0,0,,,,,,,0,0
12086009810,Census Tract 98.10; Miami-Dade County; Florida,3174,2491,2289,202,2279,1775,148,50,72,37,197,29.2,64632,81468,34210,-888888888,-888888888,-888888888,0,73,93,117,254,93,599,621,0,0,,,0,0,,,,,,,0,0
12086009811,Census Tract 98.11; Miami-Dade County; Florida,1706,855,839,16,839,589,193,0,34,0,23,33.0,36565,74445,39768,-888888888,-888888888,-888888888,0,122,0,0,266,137,219,123,0,0,,,0,0,,,,,,,0,0
12086009812,Census Tract 98.12; Miami-Dade County; Florida,4216,3207,2984,223,2970,2116,318,168,0,12,356,31.7,72059,89548,33428,-888888888,-888888888,-888888888,0,218,89,55,162,281,1324,433,0,0,,,0,0,,,,,,,0,0
12086009903,Census Tract 99.03; Miami-Dade County; Florida,4274,2362,1996,366,1953,1448,120,61,0,57,267,32.9,76189,86108,28992,-888888888,-888888888,-888888888,0,117,25,111,172,386,493,407,19,2874,2.0,151.26315789473685,0,0,5753.774647887324,14901.197183098591,71.0,1583569.4788732394,1392816.014084507,0.0036,0,0
12086009904,Census Tract 99.04; Miami-Dade County; Florida,2667,1788,1502,286,1483,1191,28,53,0,36,175,33.1,48869,54369,19135,-888888888,-888888888,-888888888,0,85,56,15,235,253,224,586,3,288,1.0,96.0,0,0,4258.170212765957,11775.95744680851,47.0,1650538.170212766,1518561.0212765958,0.0026,1,0
12086009905,Census Tract 99.05; Miami-Dade County; Florida,4125,2652,2404,248,2358,2086,61,12,0,54,145,32.8,74525,84207,23218,-888888888,-888888888,-888888888,0,137,54,74,194,300,515,558,17,2800,2.0,164.7058823529412,0,0,8839.06329113924,16088.379746835442,79.0,1622769.3037974683,1431248.0,0.0054,0,4
12086009906,Census Tract 99.06; Miami-Dade County; Florida,4120,2774,2510,264,2421,1613,337,175,3,188,105,32.5,71242,71167,22954,-888888888,-888888888,-888888888,0,159,87,280,372,124,579,515,20,3616,2.0,180.8,0,0,12969.940476190477,19779.035714285714,84.0,1622647.1904761905,1427976.2261904762,0.008,1,3
12086009907,Census Tract 99.07; Miami-Dade County; Florida,3246,2419,2214,205,2117,1671,107,29,64,55,191,32.1,114464,142314,35307,-888888888,-888888888,-888888888,0,73,0,0,166,240,1248,329,0,0,,,0,0,,,,,,,0,0
12086009908,Census Tract 99.08; Miami-Dade County; Florida,3341,2466,2175,291,2175,1626,182,143,35,132,57,32.8,40815,53350,22482,-888888888,-888888888,-888888888,0,175,0,0,200,236,337,824,0,0,,,0,0,,,,,,,0,0
